IDAdicionalAplicado,IDProtocolo,IDAdicional,IDObraSocial,MontoFijo,PorcentajeSP
40991,26510,1,4,150,0
40992,26511,1,83,336,0
40993,26512,1,83,336,0
40994,26513,1,22,0,0
40995,26514,1,83,336,0
40996,26515,1,55,0,0
40997,26516,1,59,0,0
40998,26517,1,46,0,0
40999,26518,1,4,150,0
41001,26520,1,83,336,0
41002,26521,1,83,336,0
41003,26522,1,44,50,0
41004,26523,1,22,0,0
41005,26524,1,83,336,0
41006,26525,1,83,336,0
41007,26526,1,83,336,0
41008,26526,2,83,0,0
41009,26526,3,83,0,0
41010,26527,1,22,0,0
41011,26527,2,22,0,0
41012,26527,3,22,0,0
41013,26528,1,83,336,0
41014,26528,2,83,0,0
41015,26528,3,83,0,0
41016,26529,1,1,50,0
41017,26529,2,1,0,0
41018,26529,3,1,0,0
41019,26530,1,1,50,0
41020,26531,1,7,50,0
41021,26532,1,4,150,0
41022,26533,1,4,150,0
41023,26534,1,4,150,0
41024,26535,1,83,336,0
41025,26536,1,22,0,0
41026,26537,1,83,336,0
41027,26538,1,83,336,0
41028,26539,1,83,336,0
41029,26540,1,83,336,0
41030,26541,1,83,336,0
41031,26542,1,83,336,0
41032,26543,1,120,171,0
41033,26544,1,120,171,0
41034,26545,1,120,171,0
41035,26546,1,120,171,0
41036,26547,1,120,171,0
41037,26548,1,120,171,0
41038,26549,1,120,171,0
41039,26550,1,4,150,0
41040,26551,1,4,150,0
41041,26552,1,7,50,0
41042,26553,1,46,0,0
41043,26554,1,61,0,0
41044,26555,1,78,50,0
41045,26556,1,47,0,0
41046,26557,1,44,50,0
41047,26558,1,83,336,0
41048,26559,1,83,336,0
41049,26560,1,83,336,0
41050,26561,1,83,336,0
41051,26562,1,56,0,0
41052,26563,1,56,0,0
41053,26564,1,83,336,0
41054,26565,1,83,336,0
41055,26566,1,44,50,0
41056,26567,1,4,150,0
41057,26568,1,4,150,0
41058,26569,1,56,0,0
41059,26570,1,56,0,0
41060,26571,1,22,0,0
41061,26571,2,22,0,0
41062,26571,3,22,0,0
41063,26572,1,83,336,0
41064,26572,2,83,0,0
41065,26572,3,83,0,0
41066,26573,1,83,336,0
41067,26573,2,83,0,0
41068,26573,3,83,0,0
41069,26574,1,83,336,0
41070,26574,2,83,0,0
41071,26574,3,83,0,0
41072,26575,1,7,50,0
41073,26576,1,4,150,0
41074,26577,1,58,0,0
41075,26578,1,83,336,0
41076,26579,1,65,0,0
41077,26580,1,1,50,0
41078,26581,1,51,0,0
41079,26583,1,120,171,0
41080,26586,1,120,171,0
41081,26588,1,65,0,0
41082,26589,1,46,0,0
41083,26590,1,70,0,0
41084,26591,1,120,171,0
41085,26592,1,120,171,0
41086,26593,1,120,171,0
41087,26594,1,120,171,0
41088,26595,1,120,171,0
41089,26596,1,120,171,0
41090,26597,1,4,150,0
41091,26599,1,83,336,0
41092,26600,1,83,336,0
41093,26601,1,83,336,0
41094,26602,1,70,0,0
41095,26603,1,7,50,0
41096,26604,1,24,0,0
41097,26604,2,24,0,0
41098,26604,3,24,0,0
41099,26605,1,83,336,0
41100,26605,2,83,0,0
41101,26605,3,83,0,0
41102,26606,1,22,0,0
41103,26606,2,22,0,0
41104,26606,3,22,0,0
41105,26607,1,83,336,0
41106,26607,2,83,0,0
41107,26607,3,83,0,0
41108,26608,1,1,50,0
41109,26608,2,1,0,0
41110,26608,3,1,0,0
41111,26609,1,1,50,0
41112,26609,2,1,0,0
41113,26609,3,1,0,0
41114,26610,1,1,50,0
41115,26610,2,1,0,0
41116,26610,3,1,0,0
41117,26611,1,7,50,0
41118,26612,1,55,0,0
41119,26613,1,4,150,0
41120,26614,1,4,150,0
41121,26615,1,45,0,0
41122,26616,1,7,50,0
41123,26617,1,9,0,0
41124,26618,1,45,0,0
41125,26619,1,1,50,0
41126,26620,1,4,150,0
41127,26622,1,44,50,0
41128,26623,1,1,50,0
41129,26624,1,70,0,0
41130,26625,1,83,336,0
41131,26626,1,83,336,0
41132,26627,1,4,150,0
41133,26627,2,4,0,0
41134,26627,3,4,0,0
41135,26629,1,70,0,0
41136,26630,1,83,336,0
41137,26631,1,83,336,0
41138,26632,1,83,336,0
41139,26633,1,22,0,0
41140,26634,1,4,150,0
41141,26635,1,120,171,0
41142,26636,1,120,171,0
41143,26637,1,120,171,0
41144,26638,1,120,171,0
41145,26639,1,120,171,0
41146,26640,1,120,171,0
41147,26641,1,120,171,0
41148,26642,1,120,171,0
41149,26643,1,120,171,0
41150,26644,1,120,171,0
41151,26646,1,46,0,0
41152,26647,1,4,150,0
41153,26648,1,78,50,0
41154,26649,1,4,150,0
41155,26650,1,7,50,0
41156,26651,1,7,50,0
41157,26652,1,7,50,0
41158,26653,1,7,50,0
41159,26654,1,44,50,0
41160,26655,1,83,336,0
41161,26656,1,83,336,0
41162,26657,1,83,336,0
41163,26658,1,83,336,0
41164,26659,1,4,150,0
41165,26659,2,7,0,0
41166,26659,3,7,0,0
41167,26660,1,83,336,0
41168,26660,2,83,0,0
41169,26660,3,83,0,0
41170,26661,1,83,336,0
41171,26661,2,83,0,0
41172,26661,3,83,0,0
41173,26662,1,83,336,0
41174,26662,2,83,0,0
41175,26662,3,83,0,0
41176,26663,1,22,0,0
41177,26663,2,22,0,0
41178,26663,3,22,0,0
41179,26664,1,22,0,0
41180,26664,2,22,0,0
41181,26664,3,22,0,0
41182,26665,1,60,0,0
41183,26665,2,60,0,0
41184,26665,3,60,0,0
41185,26666,1,76,0,0
41186,26666,2,76,0,0
41187,26666,3,76,0,0
41188,26667,1,1,50,0
41189,26667,2,1,0,0
41190,26667,3,1,0,0
41191,26668,1,1,50,0
41192,26669,1,9,0,0
41193,26670,1,120,171,0
41194,26671,1,120,171,0
41195,26672,1,120,171,0
41196,26673,1,120,171,0
41197,26674,1,120,171,0
41198,26675,1,120,171,0
41199,26677,1,120,171,0
41200,26678,1,25,0,0
41201,26679,1,4,150,0
41202,26680,1,76,0,0
41203,26681,1,83,336,0
41204,26682,1,7,50,0
41205,26683,1,7,50,0
41206,26684,1,44,50,0
41207,26685,1,44,50,0
41208,26686,1,44,50,0
41209,26687,1,44,50,0
41210,26688,1,44,50,0
41211,26689,1,4,150,0
41212,26690,1,2,0,0
41213,26691,1,83,336,0
41214,26692,1,83,336,0
41215,26693,1,83,336,0
41216,26694,1,56,0,0
41217,26695,1,56,0,0
41218,26696,1,83,336,0
41219,26697,1,4,150,0
41220,26698,1,83,336,0
41221,26699,1,4,150,0
41222,26699,2,65,0,0
41223,26699,3,65,0,0
41224,26700,1,83,336,0
41225,26701,1,83,336,0
41226,26702,1,7,50,0
41227,26703,1,2,0,0
41228,26704,1,4,150,0
41229,26705,1,46,0,0
41230,26706,1,4,150,0
41231,26707,1,83,336,0
41232,26708,1,4,150,0
41233,26708,2,65,0,0
41234,26708,3,65,0,0
41235,26709,1,4,150,0
41236,26709,2,4,0,0
41237,26709,3,4,0,0
41238,26710,1,4,150,0
41239,26710,2,4,0,0
41240,26710,3,4,0,0
41241,26711,1,83,336,0
41242,26711,2,7,0,0
41243,26711,3,7,0,0
41244,26712,1,83,336,0
41245,26712,2,7,0,0
41246,26712,3,7,0,0
41247,26713,1,83,336,0
41248,26713,2,65,0,0
41249,26713,3,65,0,0
41250,26714,1,1,50,0
41251,26714,2,1,0,0
41252,26714,3,1,0,0
41253,26715,1,108,50,0
41254,26715,2,65,0,0
41255,26715,3,65,0,0
41256,26716,1,83,336,0
41257,26716,2,7,0,0
41258,26716,3,7,0,0
41259,26717,1,83,336,0
41260,26717,2,7,0,0
41261,26717,3,7,0,0
41262,26718,1,83,336,0
41263,26718,2,65,0,0
41264,26718,3,65,0,0
41265,26719,1,75,0,0
41266,26719,2,75,0,0
41267,26719,3,75,0,0
41268,26720,1,81,0,0
41269,26720,2,81,0,0
41270,26720,3,81,0,0
41271,26721,1,80,50,0
41272,26721,2,80,0,0
41273,26721,3,80,0,0
41274,26722,1,83,336,0
41275,26722,2,7,0,0
41276,26722,3,7,0,0
41277,26723,1,55,0,0
41278,26723,2,55,0,0
41279,26723,3,55,0,0
41280,26724,1,1,50,0
41281,26724,2,1,0,0
41282,26724,3,1,0,0
41283,26725,1,1,50,0
41284,26725,2,1,0,0
41285,26725,3,1,0,0
41286,26726,1,7,50,0
41287,26726,2,7,0,0
41288,26726,3,7,0,0
41289,26727,1,7,50,0
41290,26727,2,7,0,0
41291,26727,3,7,0,0
41292,26728,1,43,0,0
41293,26729,1,7,50,0
41294,26730,1,78,50,0
41295,26731,1,46,0,0
41296,26732,1,46,0,0
41297,26733,1,62,0,0
41298,26734,1,7,50,0
41299,26735,1,7,50,0
41300,26736,1,7,50,0
41301,26737,1,120,171,0
41302,26738,1,4,150,0
41303,26739,1,83,336,0
41305,26741,1,120,171,0
41306,26742,1,120,171,0
41307,26743,1,120,171,0
41308,26744,1,120,171,0
41309,26745,1,120,171,0
41310,26746,1,120,171,0
41311,26747,1,120,171,0
41312,26748,1,120,171,0
41313,26749,1,120,171,0
41314,26750,1,120,171,0
41315,26751,1,7,50,0
41316,26752,1,7,50,0
41317,26753,1,83,336,0
41318,26754,1,22,0,0
41319,26755,1,4,150,0
41320,26756,1,83,336,0
41321,26757,1,83,336,0
41322,26759,1,62,0,0
41323,26760,1,83,336,0
41324,26761,1,56,0,0
41325,26762,1,83,336,0
41326,26764,1,112,0,0
41327,26765,1,58,0,0
41328,26766,1,81,0,0
41329,26767,1,83,336,0
41330,26768,1,83,336,0
41331,26769,1,81,0,0
41332,26770,1,51,0,0
41333,26771,1,83,336,0
41334,26772,1,83,336,0
41335,26772,2,83,0,0
41336,26772,3,83,0,0
41337,26773,1,13,0,0
41338,26773,2,13,0,0
41339,26773,3,13,0,0
41340,26774,1,13,0,0
41341,26774,2,13,0,0
41342,26774,3,13,0,0
41343,26775,1,7,50,0
41344,26775,2,7,0,0
41345,26775,3,7,0,0
41346,26776,1,76,0,0
41347,26777,1,55,0,0
41348,26778,1,108,50,0
41349,26779,1,7,50,0
41350,26780,1,9,0,0
41351,26781,1,4,150,0
41352,26782,1,51,0,0
41353,26783,1,120,171,0
41354,26784,1,120,171,0
41355,26785,1,120,171,0
41356,26786,1,120,171,0
41357,26787,1,120,171,0
41358,26788,1,120,171,0
41359,26789,1,120,171,0
41360,26790,1,120,171,0
41361,26791,1,120,171,0
41362,26792,1,95,0,0
41363,26793,1,95,0,0
41364,26794,1,22,0,0
41365,26795,1,22,0,0
41366,26796,1,7,50,0
41367,26797,1,120,171,0
41368,26798,1,62,0,0
41369,26799,1,83,336,0
41370,26800,1,83,336,0
41371,26801,1,83,336,0
41372,26802,1,83,336,0
41373,26803,1,81,0,0
41374,26804,1,83,336,0
41375,26805,1,83,336,0
41376,26806,1,83,336,0
41377,26807,1,44,50,0
41378,26808,1,4,195,0
41379,26809,1,83,336,0
41380,26810,1,45,0,0
41381,26810,2,45,0,0
41382,26810,3,45,0,0
41383,26811,1,67,0,0
41384,26811,2,67,0,0
41385,26811,3,67,0,0
41386,26812,1,7,50,0
41387,26812,2,7,0,0
41388,26812,3,7,0,0
41389,26813,1,108,50,0
41390,26814,1,4,150,0
41391,26815,1,83,336,0
41392,26816,1,83,336,0
41393,26817,1,7,50,0
41394,26818,1,44,50,0
41395,26819,1,2,0,0
41396,26820,1,83,336,0
41397,26821,1,83,336,0
41398,26822,1,65,0,0
41399,26823,1,65,0,0
41400,26824,1,56,0,0
41401,26825,1,56,0,0
41402,26826,1,56,0,0
41403,26827,1,56,0,0
41404,26828,1,56,0,0
41405,26829,1,56,0,0
41406,26830,1,108,50,0
41407,26830,2,108,0,0
41408,26830,3,108,0,0
41409,26831,1,91,0,0
41410,26831,2,91,0,0
41411,26831,3,91,0,0
41412,26832,1,83,336,0
41413,26832,2,7,0,0
41414,26832,3,7,0,0
41415,26833,1,65,0,0
41416,26833,2,65,0,0
41417,26833,3,65,0,0
41418,26834,1,108,50,0
41419,26835,1,6,0,0
41420,26836,1,6,0,0
41421,26837,1,7,50,0
41422,26838,1,7,50,0
41423,26839,1,120,171,0
41424,26840,1,120,171,0
41425,26841,1,120,171,0
41426,26842,1,120,171,0
41427,26843,1,120,171,0
41428,26844,1,120,171,0
41429,26845,1,120,171,0
41430,26846,1,120,171,0
41431,26847,1,120,171,0
41432,26848,1,7,50,0
41433,26849,1,7,50,0
41434,26850,1,44,50,0
41435,26851,1,44,50,0
41436,26852,1,44,50,0
41437,26853,1,83,336,0
41438,26854,1,83,336,0
41439,26854,2,83,0,0
41440,26854,3,83,0,0
41441,26855,1,101,150,0
41442,26855,2,101,0,0
41443,26855,3,101,0,0
41444,26856,1,101,150,0
41445,26856,2,101,0,0
41446,26856,3,101,0,0
41447,26857,1,46,0,0
41448,26857,2,46,0,0
41449,26857,3,46,0,0
41450,26858,1,83,336,0
41451,26858,2,69,0,0
41452,26858,3,69,0,0
41453,26859,1,83,336,0
41454,26859,2,4,0,0
41455,26859,3,4,0,0
41456,26860,1,12,0,0
41457,26860,2,12,0,0
41458,26860,3,12,0,0
41459,26861,1,22,0,0
41460,26861,2,22,0,0
41461,26861,3,22,0,0
41462,26862,1,7,50,0
41463,26862,2,7,0,0
41464,26862,3,7,0,0
41465,26863,1,17,50,0
41466,26864,1,120,171,0
41467,26865,1,120,171,0
41468,26866,1,4,150,0
41469,26867,1,120,171,0
41470,26868,1,7,50,0
41471,26869,1,120,171,0
41472,26870,1,120,171,0
41473,26871,1,120,171,0
41474,26872,1,120,171,0
41475,26873,1,120,171,0
41476,26874,1,120,171,0
41477,26875,1,76,0,0
41478,26876,1,63,0,0
41479,26877,1,4,150,0
41480,26878,1,83,336,0
41481,26879,1,83,336,0
41482,26880,1,70,0,0
41483,26881,1,44,50,0
41484,26882,1,44,50,0
41485,26883,1,44,50,0
41486,26884,1,7,50,0
41487,26885,1,56,0,0
41488,26886,1,83,336,0
41489,26887,1,83,336,0
41490,26888,1,83,336,0
41491,26889,1,108,50,0
41492,26889,2,4,0,0
41493,26889,3,4,0,0
41494,26890,1,7,50,0
41495,26890,2,7,0,0
41496,26890,3,7,0,0
41497,26891,1,2,0,0
41498,26891,2,2,0,0
41499,26891,3,2,0,0
41500,26892,1,70,0,0
41501,26892,2,70,0,0
41502,26892,3,70,0,0
41503,26893,1,7,50,0
41504,26894,1,76,0,0
41505,26895,1,4,150,0
41506,26896,1,1,50,0
41507,26897,1,120,171,0
41508,26898,1,120,171,0
41509,26899,1,120,171,0
41510,26900,1,120,171,0
41511,26901,1,120,171,0
41512,26902,1,120,171,0
41513,26903,1,120,171,0
41514,26904,1,120,171,0
41515,26905,1,120,171,0
41516,26907,1,120,171,0
41517,26908,1,120,171,0
41518,26909,1,120,171,0
41519,26910,1,83,336,0
41520,26911,1,83,336,0
41521,26912,1,4,150,0
41522,26913,1,2,0,0
41523,26914,1,4,150,0
41524,26915,1,7,50,0
41525,26916,1,2,0,0
41526,26917,1,46,0,0
41527,26918,1,83,336,0
41528,26919,1,83,336,0
41529,26920,1,1,50,0
41530,26921,1,81,0,0
41531,26922,1,81,0,0
41532,26923,1,45,0,0
41533,26924,1,112,0,0
41534,26925,1,44,50,0
41535,26926,1,22,0,0
41536,26927,1,83,336,0
41537,26928,1,56,0,0
41538,26929,1,56,0,0
41539,26930,1,56,0,0
41540,26931,1,56,0,0
41541,26932,1,56,0,0
41543,26934,1,4,150,0
41544,26935,1,56,0,0
41545,26936,1,81,0,0
41546,26936,2,81,0,0
41547,26936,3,81,0,0
41548,26937,1,76,0,0
41549,26937,2,76,0,0
41550,26937,3,76,0,0
41551,26938,1,4,150,0
41552,26938,2,4,0,0
41553,26938,3,4,0,0
41554,26939,1,9,0,0
41555,26940,1,7,50,0
41556,26941,1,4,150,0
41557,26942,1,7,50,0
41558,26943,1,45,0,0
41559,26944,1,65,0,0
41560,26945,1,83,336,0
41561,26946,1,83,336,0
41562,26948,1,120,171,0
41563,26949,1,120,171,0
41564,26950,1,120,171,0
41565,26951,1,120,171,0
41566,26952,1,120,171,0
41567,26953,1,120,171,0
41568,26954,1,120,171,0
41569,26955,1,120,171,0
41570,26956,1,120,171,0
41571,26957,1,120,171,0
41572,26958,1,120,171,0
41573,26959,1,7,50,0
41574,26960,1,46,0,0
41575,26961,1,7,50,0
41576,26962,1,51,0,0
41577,26963,1,1,50,0
41578,26964,1,4,150,0
41579,26965,1,4,150,0
41580,26966,1,44,50,0
41581,26967,1,44,50,0
41582,26968,1,83,336,0
41583,26969,1,56,0,0
41584,26970,1,83,336,0
41585,26971,1,56,0,0
41586,26972,1,7,50,0
41587,26972,2,7,0,0
41588,26972,3,7,0,0
41589,26973,1,108,50,0
41590,26973,2,108,0,0
41591,26973,3,108,0,0
41592,26974,1,4,150,0
41593,26974,2,4,0,0
41594,26974,3,4,0,0
41595,26975,1,70,0,0
41596,26975,2,70,0,0
41597,26975,3,70,0,0
41598,26976,1,107,0,0
41599,26976,2,107,0,0
41600,26976,3,107,0,0
41601,26977,1,7,50,0
41602,26977,2,75,0,0
41603,26977,3,75,0,0
41604,26978,1,7,50,0
41605,26978,2,7,0,0
41606,26978,3,7,0,0
41607,26979,1,7,50,0
41608,26979,2,7,0,0
41609,26979,3,7,0,0
41610,26980,1,22,0,0
41611,26980,2,22,0,0
41612,26980,3,22,0,0
41613,26981,1,4,150,0
41614,26981,2,4,0,0
41615,26981,3,4,0,0
41616,26982,1,7,50,0
41617,26983,1,7,50,0
41618,26984,1,4,150,0
41619,26985,1,1,50,0
41620,26986,1,1,50,0
41621,26987,1,7,50,0
41622,26988,1,4,150,0
41623,26989,1,83,336,0
41624,26990,1,83,336,0
41625,26991,1,45,0,0
41626,26992,1,7,50,0
41627,26993,1,70,0,0
41629,26995,1,51,0,0
41630,26996,1,83,336,0
41631,26998,1,81,0,0
41632,26999,1,83,336,0
41633,27000,1,51,0,0
41634,27000,2,51,0,0
41635,27000,3,51,0,0
41636,27001,1,46,0,0
41637,27001,2,46,0,0
41638,27001,3,46,0,0
41639,27002,1,120,171,0
41640,27002,2,120,0,0
41641,27002,3,120,0,0
41642,27003,1,120,171,0
41643,27003,2,120,0,0
41644,27003,3,120,0,0
41645,27004,1,120,171,0
41646,27005,1,120,171,0
41647,27006,1,120,171,0
41648,27007,1,120,171,0
41649,27008,1,120,171,0
41650,27009,1,120,171,0
41651,27010,1,120,171,0
41652,27011,1,120,171,0
41653,27012,1,56,0,0
41654,27013,1,56,0,0
41655,27014,1,120,171,0
41656,27015,1,70,0,0
41657,27016,1,7,50,0
41658,27017,1,6,0,0
41659,27018,1,7,50,0
41660,27019,1,65,0,0
41661,27020,1,4,150,0
41662,27021,1,7,50,0
41663,27022,1,80,50,0
41664,27023,1,83,336,0
41665,27024,1,4,150,0
41666,27025,1,65,0,0
41667,27026,1,46,0,0
41668,27027,1,83,336,0
41669,27027,2,83,0,0
41670,27027,3,83,0,0
41671,27028,1,83,336,0
41672,27028,2,83,0,0
41673,27028,3,83,0,0
41674,27029,1,4,150,0
41675,27029,2,4,0,0
41676,27029,3,4,0,0
41677,27030,1,46,0,0
41678,27030,2,46,0,0
41679,27030,3,46,0,0
41680,27031,1,82,50,0
41681,27031,2,4,0,0
41682,27031,3,4,0,0
41683,27032,1,120,171,0
41684,27033,1,120,171,0
41686,27035,1,120,171,0
41687,27036,1,120,171,0
41688,27037,1,120,171,0
41689,27038,1,120,171,0
41690,27039,1,120,171,0
41691,27040,1,65,0,0
41692,27041,1,120,171,0
41693,27042,1,120,171,0
41694,27043,1,120,171,0
41695,27044,1,83,336,0
41696,27045,1,7,50,0
41697,27046,1,56,0,0
41698,27049,1,6,0,0
41699,27050,1,44,50,0
41700,27051,1,83,336,0
41701,27052,1,1,50,0
41702,27053,1,4,150,0
41703,27054,1,4,150,0
41704,27055,1,83,336,0
41705,27056,1,7,50,0
41706,27057,1,4,150,0
41707,27058,1,83,336,0
41708,27059,1,7,50,0
41709,27060,1,76,0,0
41710,27061,1,6,0,0
41711,27062,1,44,50,0
41712,27063,1,7,50,0
41713,27064,1,2,0,0
41714,27065,1,83,336,0
41715,27066,1,2,0,0
41716,27067,1,83,336,0
41717,27067,2,7,0,0
41718,27067,3,7,0,0
41719,27068,1,83,336,0
41720,27068,2,83,0,0
41721,27068,3,83,0,0
41722,27069,1,65,0,0
41723,27069,2,65,0,0
41724,27069,3,65,0,0
41725,27070,1,45,0,0
41726,27070,2,45,0,0
41727,27070,3,45,0,0
41728,27071,1,83,336,0
41729,27071,2,83,0,0
41730,27071,3,83,0,0
41731,27072,1,83,336,0
41732,27072,2,83,0,0
41733,27072,3,83,0,0
41734,27073,1,83,336,0
41735,27073,2,83,0,0
41736,27073,3,83,0,0
41737,27074,1,83,336,0
41738,27074,2,7,0,0
41739,27074,3,7,0,0
41740,27075,1,2,0,0
41741,27075,2,2,0,0
41742,27075,3,2,0,0
41743,27076,1,83,336,0
41744,27076,2,7,0,0
41745,27076,3,7,0,0
41746,27077,1,83,336,0
41747,27077,2,83,0,0
41748,27077,3,83,0,0
41749,27078,1,83,336,0
41750,27078,2,83,0,0
41751,27078,3,83,0,0
41752,27079,1,83,336,0
41753,27079,2,83,0,0
41754,27079,3,83,0,0
41755,27080,1,83,336,0
41756,27080,2,83,0,0
41757,27080,3,83,0,0
41758,27081,1,83,336,0
41759,27081,2,83,0,0
41760,27081,3,83,0,0
41761,27082,1,49,50,0
41762,27082,2,49,0,0
41763,27082,3,49,0,0
41764,27083,1,7,50,0
41765,27083,2,7,0,0
41766,27083,3,7,0,0
41767,27084,1,9,0,0
41768,27084,2,9,0,0
41769,27084,3,9,0,0
41770,27085,1,7,50,0
41771,27085,2,7,0,0
41772,27085,3,7,0,0
41773,27086,1,4,150,0
41774,27086,2,4,0,0
41775,27086,3,4,0,0
41776,27087,1,4,150,0
41777,27087,2,4,0,0
41778,27087,3,4,0,0
41779,27088,1,4,150,0
41780,27088,2,4,0,0
41781,27088,3,4,0,0
41782,27089,1,4,150,0
41783,27090,1,4,150,0
41784,27091,1,4,150,0
41785,27092,1,4,150,0
41786,27093,1,4,150,0
41787,27094,1,55,0,0
41788,27095,1,62,0,0
41789,27096,1,7,50,0
41790,27097,1,7,50,0
41791,27098,1,7,50,0
41792,27099,1,78,50,0
41793,27100,1,17,50,0
41794,27101,1,4,150,0
41795,27102,1,4,150,0
41796,27103,1,120,171,0
41797,27104,1,120,171,0
41798,27105,1,7,50,0
41799,27106,1,120,171,0
41800,27107,1,120,171,0
41801,27108,1,120,171,0
41802,27109,1,1,50,0
41803,27110,1,70,0,0
41804,27111,1,7,50,0
41805,27112,1,7,50,0
41806,27113,1,46,0,0
41808,27115,1,2,0,0
41809,27116,1,44,50,0
41810,27117,1,44,50,0
41811,27118,1,44,50,0
41812,27119,1,44,50,0
41813,27120,1,83,336,0
41814,27121,1,4,150,0
41815,27121,2,4,0,0
41816,27121,3,4,0,0
41817,27122,1,7,50,0
41818,27122,2,7,0,0
41819,27122,3,7,0,0
41820,27123,1,9,0,0
41821,27123,2,9,0,0
41822,27123,3,9,0,0
41823,27124,1,1,50,0
41824,27124,2,1,0,0
41825,27124,3,1,0,0
41826,27125,1,1,50,0
41827,27125,2,1,0,0
41828,27125,3,1,0,0
41829,27126,1,9,0,0
41830,27126,2,9,0,0
41831,27126,3,9,0,0
41832,27127,1,81,0,0
41833,27128,1,49,50,0
41834,27129,1,22,0,0
41835,27130,1,75,0,0
41836,27131,1,7,50,0
41837,27132,1,2,0,0
41838,27133,1,76,0,0
41839,27134,1,7,50,0
41840,27135,1,7,50,0
41841,27136,1,78,50,0
41842,27137,1,4,150,0
41844,27139,1,4,150,0
41845,27140,1,4,150,0
41846,27141,1,7,50,0
41847,27142,1,45,0,0
41848,27143,1,13,0,0
41849,27144,1,76,0,0
41850,27145,1,2,0,0
41852,27147,1,83,336,0
41853,27148,1,65,0,0
41854,27149,1,83,336,0
41855,27150,1,83,336,0
41856,27151,1,56,0,0
41857,27152,1,56,0,0
41858,27153,1,60,0,0
41859,27154,1,83,336,0
41860,27155,1,4,150,0
41861,27155,2,7,0,0
41862,27155,3,7,0,0
41863,27156,1,65,0,0
41864,27156,2,65,0,0
41865,27156,3,65,0,0
41866,27158,1,51,0,0
41867,27158,2,51,0,0
41868,27158,3,51,0,0
41869,27159,1,112,0,0
41870,27159,2,112,0,0
41871,27159,3,112,0,0
41872,27160,1,41,0,0
41873,27160,2,41,0,0
41874,27160,3,41,0,0
41875,27161,1,4,150,0
41876,27161,2,4,0,0
41877,27161,3,4,0,0
41878,27162,1,7,50,0
41879,27162,2,7,0,0
41880,27162,3,7,0,0
41881,27163,1,7,50,0
41882,27163,2,7,0,0
41883,27163,3,7,0,0
41884,27164,1,83,336,0
41885,27164,2,83,0,0
41886,27164,3,83,0,0
41887,27166,1,83,336,0
41888,27166,2,83,0,0
41889,27166,3,83,0,0
41890,27167,1,1,50,0
41891,27167,2,1,0,0
41892,27167,3,1,0,0
41893,27168,1,7,50,0
41894,27168,2,7,0,0
41895,27168,3,7,0,0
41896,27169,1,1,50,0
41897,27169,2,1,0,0
41898,27169,3,1,0,0
41899,27170,1,7,50,0
41900,27171,1,7,50,0
41901,27172,1,2,0,0
41902,27173,1,7,50,0
41903,27174,1,83,336,0
41904,27176,1,83,336,0
41905,27177,1,4,150,0
41906,27180,1,120,171,0
41907,27181,1,120,171,0
41908,27182,1,120,171,0
41909,27183,1,120,171,0
41910,27184,1,120,171,0
41911,27185,1,120,171,0
41912,27186,1,120,171,0
41913,27187,1,120,171,0
41914,27188,1,7,50,0
41915,27189,1,108,50,0
41916,27190,1,70,0,0
41917,27191,1,7,50,0
41918,27192,1,7,50,0
41919,27193,1,6,0,0
41920,27194,1,83,336,0
41921,27195,1,29,0,0
41922,27196,1,41,0,0
41923,27197,1,83,336,0
41924,27198,1,83,336,0
41925,27199,1,83,336,0
41926,27200,1,4,150,0
41927,27201,1,44,50,0
41928,27202,1,44,50,0
41929,27203,1,55,0,0
41930,27203,2,55,0,0
41931,27203,3,55,0,0
41932,27204,1,1,50,0
41933,27204,2,1,0,0
41934,27204,3,1,0,0
41935,27205,1,1,50,0
41936,27205,2,1,0,0
41937,27205,3,1,0,0
41938,27206,1,83,336,0
41939,27207,1,83,336,0
41940,27208,1,83,336,0
41941,27209,1,4,150,0
41942,27210,1,7,50,0
41943,27211,1,7,50,0
41944,27212,1,7,50,0
41945,27213,1,1,50,0
41946,27214,1,7,50,0
41947,27215,1,120,171,0
41948,27216,1,120,171,0
41949,27217,1,120,171,0
41950,27218,1,120,171,0
41951,27219,1,120,171,0
41952,27220,1,120,171,0
41953,27221,1,120,171,0
41954,27222,1,120,171,0
41955,27223,1,120,171,0
41956,27224,1,4,150,0
41957,27225,1,49,50,0
41958,27226,1,69,50,0
41959,27227,1,62,0,0
41960,27228,1,43,0,0
41961,27229,1,1,50,0
41962,27230,1,45,0,0
41963,27231,1,56,0,0
41964,27232,1,56,0,0
41965,27233,1,56,0,0
41966,27234,1,68,0,0
41967,27235,1,4,150,0
41968,27236,1,65,0,0
41969,27237,1,83,336,0
41970,27238,1,7,50,0
41971,27239,1,83,336,0
41972,27240,1,4,150,0
41973,27241,1,83,336,0
41974,27242,1,65,0,0
41975,27243,1,76,0,0
41976,27244,1,44,50,0
41977,27245,1,44,50,0
41978,27246,1,46,0,0
41979,27247,1,65,0,0
41980,27248,1,4,150,0
41981,27249,1,83,336,0
41982,27249,2,83,0,0
41983,27249,3,83,0,0
41984,27250,1,83,336,0
41985,27250,2,83,0,0
41986,27250,3,83,0,0
41987,27251,1,4,150,0
41988,27251,2,7,0,0
41989,27251,3,7,0,0
41990,27252,1,4,150,0
41991,27252,2,4,0,0
41992,27252,3,4,0,0
41993,27253,1,83,336,0
41994,27253,2,83,0,0
